appkey,appid,itemcode,itemdesc,addtime
RPT3,9770,*NO,*NO SEARCH,10/21/2018 11:22
RPT6,9770,CIT,CITATION,10/21/2018 11:23
RPT7,9770,TRAF,TRAFFIC,10/21/2018 11:23
RPT1,9771,PED,PEDESTRIAN,10/21/2018 14:41
RPT2,9771,MUNI,MUNICIPAL VIOLATION,10/21/2018 14:41
RPT3,9771,*NO,*NO SEARCH,10/21/2018 14:41
RPT5,9771,NOT,NOTHING SEIZED,10/21/2018 14:42
RPT6,9771,CIT,CITATION,10/21/2018 14:42
RPT7,9771,MUNI,MUNICIPAL,10/21/2018 14:42
RPT1,9772,PED,PEDESTRIAN,10/21/2018 14:44
RPT2,9772,MUNI,MUNICIPAL VIOLATION,10/21/2018 14:44
RPT3,9772,*NO,*NO SEARCH,10/21/2018 14:45
RPT5,9772,NOT,NOTHING SEIZED,10/21/2018 14:45
RPT6,9772,CIT,CITATION,10/21/2018 14:45
RPT7,9772,MUNI,MUNICIPAL,10/21/2018 14:46
RPT1,9774,VEH,VEHICLE,10/21/2018 15:50
RPT2,9774,SPEE,TRAFFIC-SPEEDING,10/21/2018 15:50
RPT3,9774,*NO,*NO SEARCH,10/21/2018 15:51
RPT6,9774,WAR,WARNING,10/21/2018 15:51
RPT7,9774,TRAF,TRAFFIC,10/21/2018 15:51
RPT1,9773,VEH,VEHICLE,10/21/2018 15:52
RPT2,9773,SPEE,TRAFFIC-SPEEDING,10/21/2018 15:52
RPT3,9773,*NO,*NO SEARCH,10/21/2018 15:52
RPT6,9773,CIT,CITATION,10/21/2018 15:52
RPT7,9773,TRAF,TRAFFIC,10/21/2018 15:52
RPT1,9775,VEH,VEHICLE,10/21/2018 15:53
RPT2,9775,SPEE,TRAFFIC-SPEEDING,10/21/2018 15:53
RPT3,9775,*NO,*NO SEARCH,10/21/2018 15:53
RPT6,9775,CIT,CITATION,10/21/2018 15:53
RPT7,9775,TRAF,TRAFFIC,10/21/2018 15:54
RPT1,9776,VEH,VEHICLE,10/21/2018 15:55
RPT2,9776,SPEE,TRAFFIC-SPEEDING,10/21/2018 15:55
RPT3,9776,*NO,*NO SEARCH,10/21/2018 15:55
RPT6,9776,CIT,CITATION,10/21/2018 15:55
RPT7,9776,TRAF,TRAFFIC,10/21/2018 15:55
RPT1,9777,VEH,VEHICLE,10/21/2018 15:56
RPT2,9777,SPEE,TRAFFIC-SPEEDING,10/21/2018 15:56
RPT3,9777,*NO,*NO SEARCH,10/21/2018 15:56
RPT6,9777,CIT,CITATION,10/21/2018 15:57
RPT7,9777,TRAF,TRAFFIC,10/21/2018 15:57
RPT1,9778,VEH,VEHICLE,10/21/2018 15:57
RPT2,9778,SPEE,TRAFFIC-SPEEDING,10/21/2018 15:57
RPT3,9778,*NO,*NO SEARCH,10/21/2018 15:58
RPT6,9778,CIT,CITATION,10/21/2018 15:58
RPT7,9778,TRAF,TRAFFIC,10/21/2018 15:58
RPT1,9779,VEH,VEHICLE,10/20/2018 23:07
RPT2,9779,EQUI,EQUIPMENT VIOLATION,10/20/2018 23:07
RPT3,9779,*NO,*NO SEARCH,10/20/2018 23:07
RPT6,9779,WAR,WARNING,10/20/2018 23:07
RPT1,9780,VEH,VEHICLE,10/21/2018 21:24
RPT2,9780,MUNI,MUNICIPAL VIOLATION,10/21/2018 21:24
RPT3,9780,*NO,*NO SEARCH,10/21/2018 21:24
RPT6,9780,CIT,CITATION,10/21/2018 21:24
RPT1,9781,VEH,VEHICLE,10/21/2018 23:06
RPT2,9781,STAT,STATE VIOLATION,10/21/2018 23:07
RPT6,9781,CIT,CITATION,10/21/2018 23:07
RPT1,9782,VEH,VEHICLE,10/21/2018 23:08
RPT2,9782,MUNI,MUNICIPAL VIOLATION,10/21/2018 23:08
RPT6,9782,WAR,WARNING,10/21/2018 23:08
RPT1,9783,VEH,VEHICLE,10/21/2018 23:09
RPT2,9783,MUNI,MUNICIPAL VIOLATION,10/21/2018 23:09
RPT6,9783,WAR,WARNING,10/21/2018 23:09
RPT1,9784,VEH,VEHICLE,10/22/2018 2:29
RPT2,9784,STAT,STATE VIOLATION,10/22/2018 2:30
RPT3,9784,*NO,*NO SEARCH,10/22/2018 2:30
RPT6,9784,CIT,CITATION,10/22/2018 2:30
RPT7,9784,MUNI,MUNICIPAL,10/22/2018 2:30
RPT1,9785,VEH,VEHICLE,10/22/2018 5:53
RPT2,9785,EQUI,EQUIPMENT VIOLATION,10/22/2018 5:53
RPT3,9785,*NO,*NO SEARCH,10/22/2018 5:53
RPT5,9785,NOT,NOTHING SEIZED,10/22/2018 5:53
RPT6,9785,WAR,WARNING,10/22/2018 5:53
RPT1,9786,PED,PEDESTRIAN,10/22/2018 10:45
RPT2,9786,MUNI,MUNICIPAL VIOLATION,10/22/2018 10:45
RPT3,9786,*NO,*NO SEARCH,10/22/2018 10:45
RPT5,9786,NOT,NOTHING SEIZED,10/22/2018 10:45
RPT6,9786,CIT,CITATION,10/22/2018 10:45
RPT6,9786,ARR,ARREST,10/22/2018 10:45
RPT7,9786,WARR,WARRANT,10/22/2018 10:46
RPT7,9786,MUNI,MUNICIPAL,10/22/2018 10:46
RPT1,9787,PED,PEDESTRIAN,10/22/2018 10:55
RPT2,9787,MUNI,MUNICIPAL VIOLATION,10/22/2018 10:55
RPT3,9787,*NO,*NO SEARCH,10/22/2018 10:55
RPT5,9787,NOT,NOTHING SEIZED,10/22/2018 10:55
RPT6,9787,ARR,ARREST,10/22/2018 10:55
RPT7,9787,WARR,WARRANT,10/22/2018 10:55
RPT1,9788,PED,PEDESTRIAN,10/22/2018 10:46
RPT2,9788,MUNI,MUNICIPAL VIOLATION,10/22/2018 10:47
RPT3,9788,*NO,*NO SEARCH,10/22/2018 10:47
RPT5,9788,NOT,NOTHING SEIZED,10/22/2018 10:47
RPT6,9788,CIT,CITATION,10/22/2018 10:47
RPT7,9788,MUNI,MUNICIPAL,10/22/2018 10:47
RPT1,9789,PED,PEDESTRIAN,10/22/2018 10:52
RPT2,9789,MUNI,MUNICIPAL VIOLATION,10/22/2018 10:52
RPT3,9789,*NO,*NO SEARCH,10/22/2018 10:52
RPT5,9789,NOT,NOTHING SEIZED,10/22/2018 10:53
RPT6,9789,CIT,CITATION,10/22/2018 10:53
RPT7,9789,MUNI,MUNICIPAL,10/22/2018 10:53
RPT1,9790,PED,PEDESTRIAN,10/22/2018 10:56
RPT2,9790,MUNI,MUNICIPAL VIOLATION,10/22/2018 10:56
RPT3,9790,*NO,*NO SEARCH,10/22/2018 10:56
RPT5,9790,NOT,NOTHING SEIZED,10/22/2018 10:56
RPT6,9790,CIT,CITATION,10/22/2018 10:57
RPT7,9790,MUNI,MUNICIPAL,10/22/2018 10:57
RPT1,9791,PED,PEDESTRIAN,10/22/2018 11:01
RPT2,9791,MUNI,MUNICIPAL VIOLATION,10/22/2018 11:01
RPT3,9791,*NO,*NO SEARCH,10/22/2018 11:01
RPT5,9791,NOT,NOTHING SEIZED,10/22/2018 11:01
RPT6,9791,CIT,CITATION,10/22/2018 11:01
RPT7,9791,MUNI,MUNICIPAL,10/22/2018 11:01
RPT1,9792,VEH,VEHICLE,10/22/2018 11:39
RPT2,9792,RECK,TRAFFIC-RECKLESS/CARELESS,10/22/2018 11:39
RPT3,9792,*NO,*NO SEARCH,10/22/2018 11:39
RPT6,9792,CIT,CITATION,10/22/2018 11:39
RPT7,9792,TRAF,TRAFFIC,10/22/2018 11:39
RPT1,9793,PED,PEDESTRIAN,10/22/2018 11:45
RPT2,9793,MUNI,MUNICIPAL VIOLATION,10/22/2018 11:45
RPT3,9793,*NO,*NO SEARCH,10/22/2018 11:46
RPT6,9793,WAR,WARNING,10/22/2018 11:46
RPT7,9793,NO,NOT CHARGED,10/22/2018 11:46
RPT1,9794,VEH,VEHICLE,10/22/2018 14:18
RPT2,9794,SPEE,TRAFFIC-SPEEDING,10/22/2018 14:18
RPT3,9794,*NO,*NO SEARCH,10/22/2018 14:18
RPT6,9794,CIT,CITATION,10/22/2018 14:18
RPT7,9794,TRAF,TRAFFIC,10/22/2018 14:18
RPT1,9795,VEH,VEHICLE,10/22/2018 14:19
RPT2,9795,SPEE,TRAFFIC-SPEEDING,10/22/2018 14:19
RPT3,9795,*NO,*NO SEARCH,10/22/2018 14:19
RPT6,9795,CIT,CITATION,10/22/2018 14:19
RPT7,9795,TRAF,TRAFFIC,10/22/2018 14:19
RPT1,9796,VEH,VEHICLE,10/22/2018 14:20
RPT2,9796,SPEE,TRAFFIC-SPEEDING,10/22/2018 14:20
RPT3,9796,*NO,*NO SEARCH,10/22/2018 14:20
RPT6,9796,CIT,CITATION,10/22/2018 14:20
RPT7,9796,TRAF,TRAFFIC,10/22/2018 14:20
RPT1,9797,PED,PEDESTRIAN,10/22/2018 15:38
RPT2,9797,MUNI,MUNICIPAL VIOLATION,10/22/2018 15:38
RPT3,9797,*NO,*NO SEARCH,10/22/2018 15:38
RPT6,9797,CIT,CITATION,10/22/2018 15:38
RPT7,9797,MUNI,MUNICIPAL,10/22/2018 15:38
RPT1,9798,VEH,VEHICLE,10/18/2018 14:54
RPT2,9798,SPEE,TRAFFIC-SPEEDING,10/18/2018 14:54
RPT3,9798,*NO,*NO SEARCH,10/18/2018 14:54
RPT6,9798,WAR,WARNING,10/18/2018 14:54
RPT1,9799,VEH,VEHICLE,10/18/2018 15:18
RPT2,9799,SPEE,TRAFFIC-SPEEDING,10/18/2018 15:18
RPT3,9799,*NO,*NO SEARCH,10/18/2018 15:18
RPT6,9799,CIT,CITATION,10/18/2018 15:18
RPT7,9799,TRAF,TRAFFIC,10/18/2018 15:18
RPT1,9800,VEH,VEHICLE,10/22/2018 11:18
RPT2,9800,SPEE,TRAFFIC-SPEEDING,10/22/2018 11:18
RPT3,9800,*NO,*NO SEARCH,10/22/2018 11:18
RPT6,9800,NO,NO ACTION,10/22/2018 11:18
RPT7,9800,TRAF,TRAFFIC,10/22/2018 11:18
RPT1,9801,VEH,VEHICLE,10/22/2018 15:28
RPT2,9801,RECK,TRAFFIC-RECKLESS/CARELESS,10/22/2018 15:28
RPT3,9801,*NO,*NO SEARCH,10/22/2018 15:28
RPT6,9801,WAR,WARNING,10/22/2018 15:28
RPT1,9802,VEH,VEHICLE,10/22/2018 16:31
RPT2,9802,REDD,TRAFFIC-REDDI OBSERVED PC,10/22/2018 16:31
RPT3,9802,*NO,*NO SEARCH,10/22/2018 16:31
RPT5,9802,NOT,NOTHING SEIZED,10/22/2018 16:32
RPT6,9802,WAR,WARNING,10/22/2018 16:32
RPT1,9803,VEH,VEHICLE,10/22/2018 17:08
RPT2,9803,RECK,TRAFFIC-RECKLESS/CARELESS,10/22/2018 17:08
RPT3,9803,*NO,*NO SEARCH,10/22/2018 17:08
RPT6,9803,CIT,CITATION,10/22/2018 17:08
RPT7,9803,TRAF,TRAFFIC,10/22/2018 17:08
RPT1,9804,VEH,VEHICLE,10/22/2018 23:54
RPT2,9804,MUNI,MUNICIPAL VIOLATION,10/22/2018 23:54
RPT3,9804,*NO,*NO SEARCH,10/22/2018 23:54
RPT6,9804,WAR,WARNING,10/22/2018 23:55
RPT7,9804,NO,NOT CHARGED,10/22/2018 23:55
RPT1,9805,VEH,VEHICLE,10/22/2018 23:56
RPT2,9805,ROW,TRAFFIC-RIGHT OF WAY VIOLATION,10/22/2018 23:56
RPT3,9805,*NO,*NO SEARCH,10/22/2018 23:56
RPT6,9805,ARR,ARREST,10/22/2018 23:56
RPT7,9805,FEL,FELONY,10/22/2018 23:56
RPT7,9805,MUNI,MUNICIPAL,10/22/2018 23:56
RPT7,9805,TRAF,TRAFFIC,10/22/2018 23:56
RPT1,9806,VEH,VEHICLE,10/19/2018 18:40
RPT2,9806,ROW,TRAFFIC-RIGHT OF WAY VIOLATION,10/19/2018 18:40
RPT3,9806,*NO,*NO SEARCH,10/19/2018 18:40
RPT6,9806,CIT,CITATION,10/19/2018 18:40
RPT7,9806,TRAF,TRAFFIC,10/19/2018 18:40
RPT1,9807,VEH,VEHICLE,10/19/2018 18:41
RPT2,9807,ROW,TRAFFIC-RIGHT OF WAY VIOLATION,10/19/2018 18:41
RPT3,9807,*NO,*NO SEARCH,10/19/2018 18:41
RPT6,9807,CIT,CITATION,10/19/2018 18:41
RPT7,9807,TRAF,TRAFFIC,10/19/2018 18:41
RPT1,9808,VEH,VEHICLE,10/19/2018 18:41
RPT2,9808,SPEE,TRAFFIC-SPEEDING,10/19/2018 18:41
RPT3,9808,*NO,*NO SEARCH,10/19/2018 18:41
RPT7,9808,TRAF,TRAFFIC,10/19/2018 18:41
RPT6,9808,CIT,CITATION,10/19/2018 18:42
RPT1,9809,VEH,VEHICLE,10/19/2018 18:42
RPT2,9809,ROW,TRAFFIC-RIGHT OF WAY VIOLATION,10/19/2018 18:42
RPT3,9809,*NO,*NO SEARCH,10/19/2018 18:42
RPT6,9809,CIT,CITATION,10/19/2018 18:42
RPT7,9809,TRAF,TRAFFIC,10/19/2018 18:42
RPT1,9810,VEH,VEHICLE,10/19/2018 18:43
RPT2,9810,ROW,TRAFFIC-RIGHT OF WAY VIOLATION,10/19/2018 18:43
RPT3,9810,*NO,*NO SEARCH,10/19/2018 18:43
RPT6,9810,CIT,CITATION,10/19/2018 18:43
RPT7,9810,TRAF,TRAFFIC,10/19/2018 18:43
RPT1,9811,VEH,VEHICLE,10/19/2018 18:44
RPT2,9811,ROW,TRAFFIC-RIGHT OF WAY VIOLATION,10/19/2018 18:44
RPT3,9811,*NO,*NO SEARCH,10/19/2018 18:44
RPT6,9811,CIT,CITATION,10/19/2018 18:44
RPT7,9811,TRAF,TRAFFIC,10/19/2018 18:44
RPT1,9812,VEH,VEHICLE,10/19/2018 18:45
RPT2,9812,ROW,TRAFFIC-RIGHT OF WAY VIOLATION,10/19/2018 18:45
RPT3,9812,*NO,*NO SEARCH,10/19/2018 18:45
RPT6,9812,CIT,CITATION,10/19/2018 18:45
RPT7,9812,TRAF,TRAFFIC,10/19/2018 18:45
RPT1,9813,VEH,VEHICLE,10/19/2018 18:46
RPT2,9813,ROW,TRAFFIC-RIGHT OF WAY VIOLATION,10/19/2018 18:46
RPT3,9813,*NO,*NO SEARCH,10/19/2018 18:46
RPT6,9813,CIT,CITATION,10/19/2018 18:46
RPT7,9813,TRAF,TRAFFIC,10/19/2018 18:46
RPT1,9814,VEH,VEHICLE,10/19/2018 18:46
RPT2,9814,ROW,TRAFFIC-RIGHT OF WAY VIOLATION,10/19/2018 18:46
RPT3,9814,*NO,*NO SEARCH,10/19/2018 18:46
RPT6,9814,CIT,CITATION,10/19/2018 18:46
RPT7,9814,TRAF,TRAFFIC,10/19/2018 18:46
RPT1,9815,VEH,VEHICLE,10/19/2018 18:47
RPT2,9815,ROW,TRAFFIC-RIGHT OF WAY VIOLATION,10/19/2018 18:47
RPT3,9815,*NO,*NO SEARCH,10/19/2018 18:47
RPT6,9815,CIT,CITATION,10/19/2018 18:47
RPT7,9815,TRAF,TRAFFIC,10/19/2018 18:47
RPT1,9816,VEH,VEHICLE,10/19/2018 18:47
RPT2,9816,SPEE,TRAFFIC-SPEEDING,10/19/2018 18:47
RPT3,9816,*NO,*NO SEARCH,10/19/2018 18:47
RPT6,9816,CIT,CITATION,10/19/2018 18:47
RPT7,9816,TRAF,TRAFFIC,10/19/2018 18:47
RPT1,9817,VEH,VEHICLE,10/19/2018 18:48
RPT2,9817,SPEE,TRAFFIC-SPEEDING,10/19/2018 18:48
RPT3,9817,*NO,*NO SEARCH,10/19/2018 18:48
RPT6,9817,CIT,CITATION,10/19/2018 18:48
RPT7,9817,TRAF,TRAFFIC,10/19/2018 18:48
RPT1,9818,VEH,VEHICLE,10/23/2018 11:24
RPT2,9818,ROW,TRAFFIC-RIGHT OF WAY VIOLATION,10/23/2018 11:24
RPT3,9818,*NO,*NO SEARCH,10/23/2018 11:24
RPT6,9818,CIT,CITATION,10/23/2018 11:24
RPT1,9819,VEH,VEHICLE,10/23/2018 11:25
RPT2,9819,SPEE,TRAFFIC-SPEEDING,10/23/2018 11:25
RPT3,9819,*NO,*NO SEARCH,10/23/2018 11:25
RPT6,9819,CIT,CITATION,10/23/2018 11:25
RPT1,9820,VEH,VEHICLE,10/23/2018 11:26
RPT2,9820,SPEE,TRAFFIC-SPEEDING,10/23/2018 11:26
RPT3,9820,*NO,*NO SEARCH,10/23/2018 11:26
RPT6,9820,CIT,CITATION,10/23/2018 11:26
RPT1,9821,VEH,VEHICLE,10/23/2018 11:27
RPT2,9821,SPEE,TRAFFIC-SPEEDING,10/23/2018 11:27
RPT3,9821,*NO,*NO SEARCH,10/23/2018 11:27
RPT6,9821,CIT,CITATION,10/23/2018 11:27
RPT1,9822,VEH,VEHICLE,10/23/2018 11:45
RPT2,9822,EQUI,EQUIPMENT VIOLATION,10/23/2018 11:45
RPT3,9822,*NO,*NO SEARCH,10/23/2018 11:45
RPT6,9822,CIT,CITATION,10/23/2018 11:45
RPT7,9822,TRAF,TRAFFIC,10/23/2018 11:45
RPT1,9823,VEH,VEHICLE,10/23/2018 11:46
RPT2,9823,SPEE,TRAFFIC-SPEEDING,10/23/2018 11:46
RPT3,9823,*NO,*NO SEARCH,10/23/2018 11:46
RPT6,9823,CIT,CITATION,10/23/2018 11:46
RPT7,9823,TRAF,TRAFFIC,10/23/2018 11:46
RPT1,9824,VEH,VEHICLE,10/23/2018 11:47
RPT2,9824,SPEE,TRAFFIC-SPEEDING,10/23/2018 11:47
RPT3,9824,*NO,*NO SEARCH,10/23/2018 11:47
RPT6,9824,CIT,CITATION,10/23/2018 11:47
RPT7,9824,TRAF,TRAFFIC,10/23/2018 11:47
RPT1,9825,VEH,VEHICLE,10/23/2018 11:48
RPT2,9825,SPEE,TRAFFIC-SPEEDING,10/23/2018 11:48
RPT3,9825,*NO,*NO SEARCH,10/23/2018 11:48
RPT6,9825,CIT,CITATION,10/23/2018 11:48
RPT7,9825,TRAF,TRAFFIC,10/23/2018 11:48
RPT1,9826,VEH,VEHICLE,10/23/2018 11:49
RPT2,9826,SPEE,TRAFFIC-SPEEDING,10/23/2018 11:49
RPT3,9826,*NO,*NO SEARCH,10/23/2018 11:49
RPT6,9826,CIT,CITATION,10/23/2018 11:49
RPT7,9826,TRAF,TRAFFIC,10/23/2018 11:49
RPT1,9827,VEH,VEHICLE,10/23/2018 11:50
RPT2,9827,SPEE,TRAFFIC-SPEEDING,10/23/2018 11:50
RPT3,9827,*NO,*NO SEARCH,10/23/2018 11:50
RPT6,9827,CIT,CITATION,10/23/2018 11:50
RPT7,9827,TRAF,TRAFFIC,10/23/2018 11:50
RPT1,9828,VEH,VEHICLE,10/23/2018 11:51
RPT2,9828,SPEE,TRAFFIC-SPEEDING,10/23/2018 11:51
RPT3,9828,*NO,*NO SEARCH,10/23/2018 11:51
RPT6,9828,CIT,CITATION,10/23/2018 11:51
RPT7,9828,TRAF,TRAFFIC,10/23/2018 11:51
RPT1,9829,VEH,VEHICLE,10/23/2018 11:52
RPT2,9829,EQUI,EQUIPMENT VIOLATION,10/23/2018 11:52
RPT3,9829,*NO,*NO SEARCH,10/23/2018 11:52
RPT6,9829,CIT,CITATION,10/23/2018 11:52
RPT7,9829,TRAF,TRAFFIC,10/23/2018 11:52
RPT1,9830,VEH,VEHICLE,10/23/2018 14:15
RPT2,9830,SPEE,TRAFFIC-SPEEDING,10/23/2018 14:15
RPT3,9830,*NO,*NO SEARCH,10/23/2018 14:15
RPT6,9830,CIT,CITATION,10/23/2018 14:15
RPT7,9830,TRAF,TRAFFIC,10/23/2018 14:15
RPT1,9831,VEH,VEHICLE,10/23/2018 14:16
RPT2,9831,SPEE,TRAFFIC-SPEEDING,10/23/2018 14:16
RPT3,9831,*NO,*NO SEARCH,10/23/2018 14:16
RPT6,9831,CIT,CITATION,10/23/2018 14:16
RPT7,9831,TRAF,TRAFFIC,10/23/2018 14:16
RPT1,9832,VEH,VEHICLE,10/23/2018 14:16
RPT2,9832,SPEE,TRAFFIC-SPEEDING,10/23/2018 14:16
RPT3,9832,*NO,*NO SEARCH,10/23/2018 14:16
RPT6,9832,CIT,CITATION,10/23/2018 14:16
RPT7,9832,TRAF,TRAFFIC,10/23/2018 14:16
RPT1,9833,VEH,VEHICLE,10/23/2018 14:17
RPT2,9833,SPEE,TRAFFIC-SPEEDING,10/23/2018 14:17
RPT3,9833,*NO,*NO SEARCH,10/23/2018 14:17
RPT6,9833,CIT,CITATION,10/23/2018 14:17
RPT7,9833,TRAF,TRAFFIC,10/23/2018 14:17
RPT1,9834,VEH,VEHICLE,10/23/2018 14:25
RPT2,9834,SPEE,TRAFFIC-SPEEDING,10/23/2018 14:25
RPT3,9834,*NO,*NO SEARCH,10/23/2018 14:25
RPT6,9834,CIT,CITATION,10/23/2018 14:25
RPT1,9835,VEH,VEHICLE,10/23/2018 14:26
RPT2,9835,SPEE,TRAFFIC-SPEEDING,10/23/2018 14:26
RPT3,9835,*NO,*NO SEARCH,10/23/2018 14:26
RPT6,9835,CIT,CITATION,10/23/2018 14:26
RPT1,9837,VEH,VEHICLE,10/23/2018 15:48
RPT2,9837,RECK,TRAFFIC-RECKLESS/CARELESS,10/23/2018 15:48
RPT3,9837,*NO,*NO SEARCH,10/23/2018 15:48
RPT6,9837,CIT,CITATION,10/23/2018 15:48
RPT7,9837,TRAF,TRAFFIC,10/23/2018 15:48
RPT1,9838,VEH,VEHICLE,10/23/2018 15:49
RPT2,9838,SPEE,TRAFFIC-SPEEDING,10/23/2018 15:49
RPT3,9838,*NO,*NO SEARCH,10/23/2018 15:49
RPT6,9838,WAR,WARNING,10/23/2018 15:49
RPT7,9838,NO,NOT CHARGED,10/23/2018 15:49
RPT1,9836,VEH,VEHICLE,10/23/2018 15:51
RPT2,9836,SPEE,TRAFFIC-SPEEDING,10/23/2018 15:51
RPT3,9836,*NO,*NO SEARCH,10/23/2018 15:51
RPT6,9836,CIT,CITATION,10/23/2018 15:51
RPT7,9836,TRAF,TRAFFIC,10/23/2018 15:51
RPT1,9839,VEH,VEHICLE,10/23/2018 15:52
RPT2,9839,SPEE,TRAFFIC-SPEEDING,10/23/2018 15:52
RPT3,9839,*NO,*NO SEARCH,10/23/2018 15:52
RPT6,9839,CIT,CITATION,10/23/2018 15:52
RPT7,9839,TRAF,TRAFFIC,10/23/2018 15:52
RPT1,9840,VEH,VEHICLE,10/23/2018 15:53
RPT2,9840,SPEE,TRAFFIC-SPEEDING,10/23/2018 15:53
RPT3,9840,*NO,*NO SEARCH,10/23/2018 15:53
RPT6,9840,CIT,CITATION,10/23/2018 15:53
RPT7,9840,TRAF,TRAFFIC,10/23/2018 15:53
RPT1,9841,VEH,VEHICLE,10/23/2018 15:54
RPT2,9841,SPEE,TRAFFIC-SPEEDING,10/23/2018 15:54
RPT3,9841,*NO,*NO SEARCH,10/23/2018 15:54
RPT6,9841,CIT,CITATION,10/23/2018 15:54
RPT7,9841,TRAF,TRAFFIC,10/23/2018 15:54
RPT1,9844,VEH,VEHICLE,10/23/2018 15:55
RPT2,9844,RECK,TRAFFIC-RECKLESS/CARELESS,10/23/2018 15:55
RPT3,9844,*NO,*NO SEARCH,10/23/2018 15:55
RPT6,9844,CIT,CITATION,10/23/2018 15:55
RPT7,9844,TRAF,TRAFFIC,10/23/2018 15:56
RPT1,9842,VEH,VEHICLE,10/23/2018 14:47
RPT2,9842,SPEE,TRAFFIC-SPEEDING,10/23/2018 14:47
RPT3,9842,*NO,*NO SEARCH,10/23/2018 14:47
RPT6,9842,CIT,CITATION,10/23/2018 14:47
RPT7,9842,TRAF,TRAFFIC,10/23/2018 14:47
RPT1,9843,VEH,VEHICLE,10/23/2018 15:10
RPT2,9843,SPEE,TRAFFIC-SPEEDING,10/23/2018 15:10
RPT3,9843,*NO,*NO SEARCH,10/23/2018 15:11
RPT6,9843,CIT,CITATION,10/23/2018 15:11
RPT7,9843,TRAF,TRAFFIC,10/23/2018 15:11
RPT1,9845,PED,PEDESTRIAN,10/23/2018 16:10
RPT2,9845,MUNI,MUNICIPAL VIOLATION,10/23/2018 16:10
RPT3,9845,*NO,*NO SEARCH,10/23/2018 16:10
RPT5,9845,NOT,NOTHING SEIZED,10/23/2018 16:10
RPT6,9845,CIT,CITATION,10/23/2018 16:10
RPT7,9845,MUNI,MUNICIPAL,10/23/2018 16:10
RPT1,9846,PED,PEDESTRIAN,10/23/2018 16:11
RPT2,9846,MUNI,MUNICIPAL VIOLATION,10/23/2018 16:11
RPT3,9846,*NO,*NO SEARCH,10/23/2018 16:11
RPT5,9846,NOT,NOTHING SEIZED,10/23/2018 16:11
RPT6,9846,CIT,CITATION,10/23/2018 16:11
RPT7,9846,MUNI,MUNICIPAL,10/23/2018 16:11
RPT1,9847,PED,PEDESTRIAN,10/23/2018 16:12
RPT2,9847,MUNI,MUNICIPAL VIOLATION,10/23/2018 16:12
RPT3,9847,*NO,*NO SEARCH,10/23/2018 16:12
RPT5,9847,NOT,NOTHING SEIZED,10/23/2018 16:12
RPT6,9847,CIT,CITATION,10/23/2018 16:12
RPT7,9847,MUNI,MUNICIPAL,10/23/2018 16:12
RPT1,9850,PED,PEDESTRIAN,10/23/2018 16:13
RPT2,9850,MUNI,MUNICIPAL VIOLATION,10/23/2018 16:13
RPT3,9850,*NO,*NO SEARCH,10/23/2018 16:13
RPT5,9850,NOT,NOTHING SEIZED,10/23/2018 16:13
RPT6,9850,CIT,CITATION,10/23/2018 16:13
RPT7,9850,MUNI,MUNICIPAL,10/23/2018 16:13
RPT1,9851,PED,PEDESTRIAN,10/23/2018 16:14
RPT2,9851,MUNI,MUNICIPAL VIOLATION,10/23/2018 16:14
RPT3,9851,*NO,*NO SEARCH,10/23/2018 16:14
RPT5,9851,NOT,NOTHING SEIZED,10/23/2018 16:14
RPT6,9851,CIT,CITATION,10/23/2018 16:14
RPT7,9851,MUNI,MUNICIPAL,10/23/2018 16:14
RPT1,9848,PED,PEDESTRIAN,10/23/2018 16:15
RPT2,9848,MUNI,MUNICIPAL VIOLATION,10/23/2018 16:15
RPT3,9848,*NO,*NO SEARCH,10/23/2018 16:15
RPT5,9848,NOT,NOTHING SEIZED,10/23/2018 16:16
RPT6,9848,CIT,CITATION,10/23/2018 16:16
RPT7,9848,MUNI,MUNICIPAL,10/23/2018 16:16
RPT1,9849,PED,PEDESTRIAN,10/23/2018 16:16
RPT2,9849,MUNI,MUNICIPAL VIOLATION,10/23/2018 16:16
RPT3,9849,*NO,*NO SEARCH,10/23/2018 16:16
RPT5,9849,NOT,NOTHING SEIZED,10/23/2018 16:17
RPT6,9849,CIT,CITATION,10/23/2018 16:17
RPT7,9849,MUNI,MUNICIPAL,10/23/2018 16:17
RPT1,9852,PED,PEDESTRIAN,10/23/2018 16:17
RPT2,9852,MUNI,MUNICIPAL VIOLATION,10/23/2018 16:17
RPT3,9852,*NO,*NO SEARCH,10/23/2018 16:17
RPT5,9852,NOT,NOTHING SEIZED,10/23/2018 16:18
RPT6,9852,CIT,CITATION,10/23/2018 16:18
RPT7,9852,MUNI,MUNICIPAL,10/23/2018 16:18
RPT1,9853,PED,PEDESTRIAN,10/23/2018 16:18
RPT2,9853,MUNI,MUNICIPAL VIOLATION,10/23/2018 16:18
RPT5,9853,NOT,NOTHING SEIZED,10/23/2018 16:18
RPT6,9853,CIT,CITATION,10/23/2018 16:18
RPT7,9853,MUNI,MUNICIPAL,10/23/2018 16:19
RPT1,9854,PED,PEDESTRIAN,10/23/2018 16:19
RPT2,9854,MUNI,MUNICIPAL VIOLATION,10/23/2018 16:19
RPT3,9854,*NO,*NO SEARCH,10/23/2018 16:19
RPT5,9854,NOT,NOTHING SEIZED,10/23/2018 16:19
RPT6,9854,CIT,CITATION,10/23/2018 16:19
RPT7,9854,MUNI,MUNICIPAL,10/23/2018 16:20
